id;user_id;place_id;first_checkin_at;last_checkin_at;count_checkins;created_at;deleted_at;visited_at;updated_at
10621;33610;1036;20/01/2022 18:19;20/01/2022 18:19;1;20/01/2022 18:19;NULL;20/01/2022 18:19;20/01/2022 18:19
10622;34703;357;20/01/2022 18:28;20/01/2022 18:28;1;20/01/2022 18:28;NULL;20/01/2022 18:28;20/01/2022 18:28
10623;34865;39;20/01/2022 18:29;20/01/2022 18:29;1;20/01/2022 18:29;NULL;20/01/2022 18:29;20/01/2022 18:29
10624;34146;1036;20/01/2022 18:31;20/01/2022 18:53;2;20/01/2022 18:31;NULL;20/01/2022 18:31;20/01/2022 18:53
10625;27870;1036;20/01/2022 18:35;20/01/2022 18:35;1;20/01/2022 18:35;NULL;20/01/2022 18:35;20/01/2022 18:35
10626;34865;1036;20/01/2022 18:36;20/01/2022 18:36;1;20/01/2022 18:36;NULL;20/01/2022 18:36;20/01/2022 18:36
10627;16426;1036;20/01/2022 18:37;20/01/2022 18:37;1;20/01/2022 18:37;NULL;20/01/2022 18:37;20/01/2022 18:37
10628;34907;1036;20/01/2022 18:38;20/01/2022 21:07;4;20/01/2022 18:38;NULL;20/01/2022 18:38;20/01/2022 21:07
10629;27871;1036;20/01/2022 18:38;20/01/2022 18:38;1;20/01/2022 18:38;NULL;20/01/2022 18:38;20/01/2022 18:38
10630;27227;1036;20/01/2022 18:39;20/01/2022 18:39;1;20/01/2022 18:39;NULL;20/01/2022 18:39;20/01/2022 18:39
10631;27255;1036;20/01/2022 18:39;20/01/2022 18:39;1;20/01/2022 18:39;NULL;20/01/2022 18:39;20/01/2022 18:39
10632;2810;4;20/01/2022 18:42;20/01/2022 19:14;2;20/01/2022 18:42;NULL;20/01/2022 18:42;20/01/2022 19:14
10633;27138;4;20/01/2022 18:42;20/01/2022 18:42;2;20/01/2022 18:42;NULL;20/01/2022 18:42;20/01/2022 18:42
10634;25260;3932;20/01/2022 18:57;20/01/2022 18:57;1;20/01/2022 18:57;NULL;20/01/2022 18:57;20/01/2022 18:57
10635;31849;41;20/01/2022 19:13;20/01/2022 19:13;1;20/01/2022 19:13;NULL;20/01/2022 19:13;20/01/2022 19:13
10636;22152;380;20/01/2022 19:15;20/01/2022 19:15;1;20/01/2022 19:15;NULL;20/01/2022 19:15;20/01/2022 19:15
10637;12653;2553;20/01/2022 19:19;20/01/2022 19:19;1;20/01/2022 19:19;NULL;20/01/2022 19:19;20/01/2022 19:19
10638;16479;1036;20/01/2022 19:25;20/01/2022 19:25;3;20/01/2022 19:25;NULL;20/01/2022 19:25;20/01/2022 19:25
10639;33644;448;20/01/2022 19:30;20/01/2022 19:30;1;20/01/2022 19:30;NULL;20/01/2022 19:30;20/01/2022 19:30
10640;33675;448;20/01/2022 19:31;20/01/2022 19:31;1;20/01/2022 19:31;NULL;20/01/2022 19:31;20/01/2022 19:31
10641;36661;380;20/01/2022 19:49;20/01/2022 19:49;1;20/01/2022 19:49;NULL;20/01/2022 19:49;20/01/2022 19:49
10642;14338;380;20/01/2022 19:49;20/01/2022 20:14;3;20/01/2022 19:49;NULL;20/01/2022 19:49;20/01/2022 20:14
10643;31404;268;20/01/2022 20:04;20/01/2022 20:04;1;20/01/2022 20:04;NULL;20/01/2022 20:04;20/01/2022 20:04
10644;9580;27;20/01/2022 20:29;20/01/2022 20:29;1;20/01/2022 20:29;NULL;20/01/2022 20:29;20/01/2022 20:29
10645;19631;380;20/01/2022 20:31;20/01/2022 21:17;6;20/01/2022 20:31;NULL;20/01/2022 20:31;20/01/2022 21:17
10646;20923;4017;20/01/2022 20:53;20/01/2022 20:53;1;20/01/2022 20:53;NULL;20/01/2022 20:53;20/01/2022 20:53
10647;14683;18;20/01/2022 22:22;20/01/2022 22:22;1;20/01/2022 22:22;NULL;20/01/2022 22:22;20/01/2022 22:22
10648;27083;143;20/01/2022 22:56;20/01/2022 22:59;3;20/01/2022 22:56;NULL;20/01/2022 22:56;20/01/2022 22:59
10649;35350;103;20/01/2022 23:04;20/01/2022 23:04;1;20/01/2022 23:04;NULL;20/01/2022 23:04;20/01/2022 23:04
10650;32886;4;21/01/2022 01:11;21/01/2022 01:11;1;21/01/2022 01:11;NULL;21/01/2022 01:11;21/01/2022 01:11
10651;27175;69;21/01/2022 13:27;21/01/2022 13:27;1;21/01/2022 13:27;NULL;21/01/2022 13:27;21/01/2022 13:27
10652;27175;380;21/01/2022 15:38;21/01/2022 15:38;1;21/01/2022 15:38;NULL;21/01/2022 15:38;21/01/2022 15:38
10653;3565;260;21/01/2022 16:21;21/01/2022 16:21;1;21/01/2022 16:21;NULL;21/01/2022 16:21;21/01/2022 16:21
10654;3945;60;21/01/2022 16:21;21/01/2022 16:21;1;21/01/2022 16:21;NULL;21/01/2022 16:21;21/01/2022 16:21
10655;29420;91;21/01/2022 17:10;21/01/2022 17:10;1;21/01/2022 17:10;NULL;21/01/2022 17:10;21/01/2022 17:10
10656;24274;25;21/01/2022 17:33;21/01/2022 17:33;2;21/01/2022 17:33;NULL;21/01/2022 17:33;21/01/2022 17:33
10657;14693;380;21/01/2022 17:36;21/01/2022 17:36;1;21/01/2022 17:36;NULL;21/01/2022 17:36;21/01/2022 17:36
10658;7507;4017;21/01/2022 17:53;21/01/2022 17:53;2;21/01/2022 17:53;NULL;21/01/2022 17:53;21/01/2022 17:53
10659;5811;4017;21/01/2022 17:53;21/01/2022 17:53;1;21/01/2022 17:53;NULL;21/01/2022 17:53;21/01/2022 17:53
10660;34964;18;21/01/2022 18:05;21/01/2022 19:32;2;21/01/2022 18:05;NULL;21/01/2022 18:05;21/01/2022 19:32
10661;35938;1864;21/01/2022 18:12;21/01/2022 18:12;2;21/01/2022 18:12;NULL;21/01/2022 18:12;21/01/2022 18:12
10662;16363;384;21/01/2022 18:17;21/01/2022 18:17;1;21/01/2022 18:17;NULL;21/01/2022 18:17;21/01/2022 18:17
10663;36706;1864;21/01/2022 18:24;21/01/2022 18:24;1;21/01/2022 18:24;NULL;21/01/2022 18:24;21/01/2022 18:24
10664;3338;93;21/01/2022 18:32;21/01/2022 18:32;1;21/01/2022 18:32;NULL;21/01/2022 18:32;21/01/2022 18:32
10665;24578;384;21/01/2022 18:45;21/01/2022 19:32;5;21/01/2022 18:45;NULL;21/01/2022 18:45;21/01/2022 19:32
10666;25124;686;21/01/2022 18:49;21/01/2022 18:49;1;21/01/2022 18:49;NULL;21/01/2022 18:49;21/01/2022 18:49
10667;31849;2664;21/01/2022 18:50;21/01/2022 18:50;1;21/01/2022 18:50;NULL;21/01/2022 18:50;21/01/2022 18:50
10668;35938;1817;21/01/2022 18:53;21/01/2022 18:54;2;21/01/2022 18:53;NULL;21/01/2022 18:53;21/01/2022 18:53
10669;36706;1817;21/01/2022 18:53;21/01/2022 18:54;2;21/01/2022 18:53;NULL;21/01/2022 18:53;21/01/2022 18:54
10670;8138;380;21/01/2022 18:57;21/01/2022 18:57;1;21/01/2022 18:57;NULL;21/01/2022 18:57;21/01/2022 18:57
10671;35599;120;21/01/2022 19:01;21/01/2022 19:01;2;21/01/2022 19:01;NULL;21/01/2022 19:01;21/01/2022 19:01
10672;2917;380;21/01/2022 19:05;21/01/2022 21:32;4;21/01/2022 19:05;NULL;21/01/2022 19:05;21/01/2022 21:32
10673;36378;6554;21/01/2022 19:08;21/01/2022 19:08;1;21/01/2022 19:08;NULL;21/01/2022 19:08;21/01/2022 19:08
10674;36572;4017;21/01/2022 19:30;21/01/2022 19:31;2;21/01/2022 19:30;NULL;21/01/2022 19:30;21/01/2022 19:31
10675;36571;4017;21/01/2022 19:32;21/01/2022 19:32;2;21/01/2022 19:32;NULL;21/01/2022 19:32;21/01/2022 19:32
10676;9235;2756;21/01/2022 19:50;21/01/2022 21:18;2;21/01/2022 19:50;NULL;21/01/2022 19:50;21/01/2022 21:18
10677;33626;2756;21/01/2022 19:53;21/01/2022 21:29;7;21/01/2022 19:53;NULL;21/01/2022 19:53;21/01/2022 21:29
10678;35000;380;21/01/2022 20:00;21/01/2022 20:00;1;21/01/2022 20:00;NULL;21/01/2022 20:00;21/01/2022 20:00
10679;28655;380;21/01/2022 20:05;21/01/2022 20:05;1;21/01/2022 20:05;NULL;21/01/2022 20:05;21/01/2022 20:05
10680;13836;45;21/01/2022 20:08;21/01/2022 20:08;1;21/01/2022 20:08;NULL;21/01/2022 20:08;21/01/2022 20:08
10681;27889;380;21/01/2022 20:18;21/01/2022 20:18;1;21/01/2022 20:18;NULL;21/01/2022 20:18;21/01/2022 20:18
10682;27354;380;21/01/2022 20:18;21/01/2022 20:18;1;21/01/2022 20:18;NULL;21/01/2022 20:18;21/01/2022 20:18
10683;6192;380;21/01/2022 20:26;21/01/2022 20:31;2;21/01/2022 20:26;NULL;21/01/2022 20:26;21/01/2022 20:31
10684;11832;317;21/01/2022 20:32;21/01/2022 20:32;1;21/01/2022 20:32;NULL;21/01/2022 20:32;21/01/2022 20:32
10685;36661;380;21/01/2022 20:36;21/01/2022 20:36;1;21/01/2022 20:36;NULL;21/01/2022 20:36;21/01/2022 20:36
10686;29093;380;21/01/2022 20:36;21/01/2022 20:36;1;21/01/2022 20:36;NULL;21/01/2022 20:36;21/01/2022 20:36
10687;25580;4017;21/01/2022 20:42;21/01/2022 20:42;1;21/01/2022 20:42;NULL;21/01/2022 20:42;21/01/2022 20:42
10688;16458;380;21/01/2022 20:46;21/01/2022 20:46;1;21/01/2022 20:46;NULL;21/01/2022 20:46;21/01/2022 20:46
10689;34294;53;21/01/2022 20:55;21/01/2022 20:55;1;21/01/2022 20:55;NULL;21/01/2022 20:55;21/01/2022 20:55
10690;36706;1773;21/01/2022 21:15;21/01/2022 21:16;2;21/01/2022 21:15;NULL;21/01/2022 21:15;21/01/2022 21:16
10691;35938;1773;21/01/2022 21:15;21/01/2022 21:16;2;21/01/2022 21:15;NULL;21/01/2022 21:15;21/01/2022 21:15
10692;22152;380;21/01/2022 21:28;21/01/2022 21:28;1;21/01/2022 21:28;NULL;21/01/2022 21:28;21/01/2022 21:28
10693;36234;927;21/01/2022 21:38;21/01/2022 21:38;1;21/01/2022 21:38;NULL;21/01/2022 21:38;21/01/2022 21:38
10694;36121;4017;21/01/2022 21:52;21/01/2022 21:52;1;21/01/2022 21:52;NULL;21/01/2022 21:52;21/01/2022 21:52
10695;28295;380;21/01/2022 21:55;21/01/2022 21:55;1;21/01/2022 21:55;NULL;21/01/2022 21:55;21/01/2022 21:55
10696;9235;2803;21/01/2022 22:03;21/01/2022 23:03;2;21/01/2022 22:03;NULL;21/01/2022 22:03;21/01/2022 23:03
10697;33626;2803;21/01/2022 22:05;21/01/2022 23:06;3;21/01/2022 22:05;NULL;21/01/2022 22:05;21/01/2022 23:06
10698;23169;380;21/01/2022 22:11;21/01/2022 22:11;2;21/01/2022 22:11;NULL;21/01/2022 22:11;21/01/2022 22:12
10699;25189;380;21/01/2022 22:14;21/01/2022 22:14;1;21/01/2022 22:14;NULL;21/01/2022 22:14;21/01/2022 22:14
10700;19662;268;21/01/2022 23:00;21/01/2022 23:01;3;21/01/2022 23:00;NULL;21/01/2022 23:00;21/01/2022 23:01
10701;32880;41;22/01/2022 14:44;22/01/2022 14:44;1;22/01/2022 14:44;NULL;22/01/2022 14:44;22/01/2022 14:44
10702;32237;6503;22/01/2022 17:18;22/01/2022 17:18;1;22/01/2022 17:18;NULL;22/01/2022 17:18;22/01/2022 17:18
10703;32181;6503;22/01/2022 17:21;22/01/2022 17:21;1;22/01/2022 17:21;NULL;22/01/2022 17:21;22/01/2022 17:21
10704;34353;6567;22/01/2022 17:33;22/01/2022 17:33;1;22/01/2022 17:33;NULL;22/01/2022 17:33;22/01/2022 17:33
10705;16426;70;22/01/2022 17:33;22/01/2022 17:33;1;22/01/2022 17:33;NULL;22/01/2022 17:33;22/01/2022 17:33
10706;36570;8;22/01/2022 17:56;22/01/2022 17:56;1;22/01/2022 17:56;NULL;22/01/2022 17:56;22/01/2022 17:56
10707;35938;1799;22/01/2022 18:27;22/01/2022 18:27;2;22/01/2022 18:27;NULL;22/01/2022 18:27;22/01/2022 18:27
10708;20974;808;22/01/2022 19:23;22/01/2022 19:23;1;22/01/2022 19:23;NULL;22/01/2022 19:23;22/01/2022 19:23
10709;5809;1036;22/01/2022 19:29;22/01/2022 20:03;6;22/01/2022 19:29;NULL;22/01/2022 19:29;22/01/2022 20:03
10710;27899;1036;22/01/2022 19:30;22/01/2022 20:05;3;22/01/2022 19:30;NULL;22/01/2022 19:30;22/01/2022 20:05
10711;31789;4;22/01/2022 19:46;22/01/2022 19:46;1;22/01/2022 19:46;NULL;22/01/2022 19:46;22/01/2022 19:46
10712;32715;18;22/01/2022 19:54;22/01/2022 19:54;1;22/01/2022 19:54;NULL;22/01/2022 19:54;22/01/2022 19:54
10713;20923;4017;22/01/2022 20:14;22/01/2022 20:14;1;22/01/2022 20:14;NULL;22/01/2022 20:14;22/01/2022 20:14
10714;36742;709;22/01/2022 20:33;22/01/2022 20:33;1;22/01/2022 20:33;NULL;22/01/2022 20:33;22/01/2022 20:33
10715;36743;380;22/01/2022 20:54;22/01/2022 21:11;2;22/01/2022 20:54;NULL;22/01/2022 20:54;22/01/2022 21:11
10716;31849;2664;22/01/2022 21:07;22/01/2022 21:07;1;22/01/2022 21:07;NULL;22/01/2022 21:07;22/01/2022 21:07
10717;29138;6573;22/01/2022 21:34;22/01/2022 21:34;1;22/01/2022 21:34;NULL;22/01/2022 21:34;22/01/2022 21:34
10718;28766;6573;22/01/2022 21:35;22/01/2022 21:35;1;22/01/2022 21:35;NULL;22/01/2022 21:35;22/01/2022 21:35
10719;36121;78;22/01/2022 22:08;22/01/2022 22:08;1;22/01/2022 22:08;NULL;22/01/2022 22:08;22/01/2022 22:08
10720;21639;380;22/01/2022 22:24;22/01/2022 22:24;1;22/01/2022 22:24;NULL;22/01/2022 22:24;22/01/2022 22:24
10721;31789;378;22/01/2022 22:38;22/01/2022 22:40;2;22/01/2022 22:38;NULL;22/01/2022 22:38;22/01/2022 22:40
10722;31819;923;22/01/2022 23:31;22/01/2022 23:31;1;22/01/2022 23:31;NULL;22/01/2022 23:31;22/01/2022 23:31
10723;27083;39;23/01/2022 18:01;23/01/2022 18:01;1;23/01/2022 18:01;NULL;23/01/2022 18:01;23/01/2022 18:01
10724;5809;39;23/01/2022 18:01;23/01/2022 18:34;2;23/01/2022 18:01;NULL;23/01/2022 18:01;23/01/2022 18:34
10725;15500;380;24/01/2022 16:09;24/01/2022 16:09;1;24/01/2022 16:09;NULL;24/01/2022 16:09;24/01/2022 16:09
10726;5376;4363;24/01/2022 16:44;24/01/2022 16:44;2;24/01/2022 16:44;NULL;24/01/2022 16:44;24/01/2022 16:44
10727;3691;380;24/01/2022 18:17;24/01/2022 18:17;1;24/01/2022 18:17;NULL;24/01/2022 18:17;24/01/2022 18:17
10728;31397;4017;24/01/2022 18:32;24/01/2022 18:32;1;24/01/2022 18:32;NULL;24/01/2022 18:32;24/01/2022 18:32
10729;27701;1036;24/01/2022 18:49;24/01/2022 18:49;2;24/01/2022 18:49;NULL;24/01/2022 18:49;24/01/2022 18:49
10730;16458;380;24/01/2022 18:55;24/01/2022 18:55;1;24/01/2022 18:55;NULL;24/01/2022 18:55;24/01/2022 18:55
10731;35000;380;24/01/2022 18:57;24/01/2022 18:57;1;24/01/2022 18:57;NULL;24/01/2022 18:57;24/01/2022 18:57
10732;16457;41;24/01/2022 19:00;24/01/2022 19:00;1;24/01/2022 19:00;NULL;24/01/2022 19:00;24/01/2022 19:00
10733;23210;380;24/01/2022 19:13;24/01/2022 19:13;1;24/01/2022 19:13;NULL;24/01/2022 19:13;24/01/2022 19:13
10734;2810;41;24/01/2022 19:26;24/01/2022 20:28;2;24/01/2022 19:26;NULL;24/01/2022 19:26;24/01/2022 20:28
10735;28739;1036;24/01/2022 19:26;24/01/2022 20:32;3;24/01/2022 19:26;NULL;24/01/2022 19:26;24/01/2022 20:32
10736;34294;380;24/01/2022 19:28;24/01/2022 19:28;1;24/01/2022 19:29;NULL;24/01/2022 19:28;24/01/2022 19:29
10737;6042;380;24/01/2022 19:44;24/01/2022 19:44;1;24/01/2022 19:44;NULL;24/01/2022 19:44;24/01/2022 19:44
10738;23554;18;24/01/2022 20:02;24/01/2022 20:02;1;24/01/2022 20:02;NULL;24/01/2022 20:02;24/01/2022 20:02
10739;22152;380;24/01/2022 20:05;24/01/2022 20:37;3;24/01/2022 20:05;NULL;24/01/2022 20:05;24/01/2022 20:37
10740;28655;380;24/01/2022 20:05;24/01/2022 20:07;2;24/01/2022 20:05;NULL;24/01/2022 20:05;24/01/2022 20:07
10741;29093;380;24/01/2022 20:05;24/01/2022 20:05;1;24/01/2022 20:05;NULL;24/01/2022 20:05;24/01/2022 20:05
10742;24627;380;24/01/2022 20:10;24/01/2022 20:10;1;24/01/2022 20:10;NULL;24/01/2022 20:10;24/01/2022 20:10
10743;5929;380;24/01/2022 20:23;24/01/2022 20:23;1;24/01/2022 20:23;NULL;24/01/2022 20:23;24/01/2022 20:23
10744;16287;380;24/01/2022 20:23;24/01/2022 21:48;2;24/01/2022 20:23;NULL;24/01/2022 20:23;24/01/2022 21:48
10745;36661;380;24/01/2022 20:34;24/01/2022 20:34;1;24/01/2022 20:34;NULL;24/01/2022 20:34;24/01/2022 20:34
10746;36658;380;24/01/2022 20:49;24/01/2022 22:09;3;24/01/2022 20:49;NULL;24/01/2022 20:49;24/01/2022 22:09
10747;2810;380;24/01/2022 20:51;24/01/2022 21:48;5;24/01/2022 20:51;NULL;24/01/2022 20:51;24/01/2022 21:48
10748;16479;380;24/01/2022 20:51;24/01/2022 20:51;1;24/01/2022 20:51;NULL;24/01/2022 20:51;24/01/2022 20:51
10749;7370;380;24/01/2022 20:53;24/01/2022 20:53;1;24/01/2022 20:53;NULL;24/01/2022 20:53;24/01/2022 20:53
10750;34865;39;24/01/2022 22:05;24/01/2022 22:05;2;24/01/2022 22:05;NULL;24/01/2022 22:05;24/01/2022 22:05
10751;34865;1036;24/01/2022 22:06;24/01/2022 22:06;2;24/01/2022 22:06;NULL;24/01/2022 22:06;24/01/2022 22:06
10752;33691;4;24/01/2022 22:19;24/01/2022 22:19;1;24/01/2022 22:19;NULL;24/01/2022 22:19;24/01/2022 22:19
10753;31398;4;24/01/2022 22:21;24/01/2022 22:21;1;24/01/2022 22:21;NULL;24/01/2022 22:21;24/01/2022 22:21
10754;31822;380;24/01/2022 22:36;24/01/2022 22:36;2;24/01/2022 22:36;NULL;24/01/2022 22:36;24/01/2022 22:36
10755;31822;34;24/01/2022 22:37;24/01/2022 22:37;1;24/01/2022 22:37;NULL;24/01/2022 22:37;24/01/2022 22:37
10756;31822;27;24/01/2022 22:37;24/01/2022 22:37;1;24/01/2022 22:37;NULL;24/01/2022 22:37;24/01/2022 22:37
10757;36849;8;25/01/2022 16:18;25/01/2022 16:18;1;25/01/2022 16:18;NULL;25/01/2022 16:18;25/01/2022 16:18
10758;20585;330;25/01/2022 17:07;25/01/2022 17:07;1;25/01/2022 17:07;NULL;25/01/2022 17:07;25/01/2022 17:07
10759;35022;380;25/01/2022 17:25;25/01/2022 17:26;3;25/01/2022 17:25;NULL;25/01/2022 17:25;25/01/2022 17:26
10760;7300;67;25/01/2022 17:30;25/01/2022 17:30;1;25/01/2022 17:30;NULL;25/01/2022 17:30;25/01/2022 17:30
10761;30586;4;25/01/2022 18:04;25/01/2022 20:49;4;25/01/2022 18:04;NULL;25/01/2022 18:04;25/01/2022 20:49
10762;29413;880;25/01/2022 18:05;25/01/2022 18:05;1;25/01/2022 18:05;NULL;25/01/2022 18:05;25/01/2022 18:05
10763;27083;380;25/01/2022 18:09;25/01/2022 18:09;1;25/01/2022 18:09;NULL;25/01/2022 18:09;25/01/2022 18:09
10764;19470;384;25/01/2022 18:18;25/01/2022 18:18;2;25/01/2022 18:17;NULL;25/01/2022 18:18;25/01/2022 18:18
10765;8138;147;25/01/2022 18:35;25/01/2022 18:35;2;25/01/2022 18:35;NULL;25/01/2022 18:35;25/01/2022 18:35
10766;14159;147;25/01/2022 18:36;25/01/2022 18:36;1;25/01/2022 18:36;NULL;25/01/2022 18:36;25/01/2022 18:36
10767;29430;2854;25/01/2022 18:42;25/01/2022 22:09;3;25/01/2022 18:42;NULL;25/01/2022 18:42;25/01/2022 22:09
10768;34121;2854;25/01/2022 18:42;25/01/2022 22:09;3;25/01/2022 18:42;NULL;25/01/2022 18:42;25/01/2022 22:09
10769;20923;4017;25/01/2022 19:00;25/01/2022 19:00;1;25/01/2022 19:00;NULL;25/01/2022 19:00;25/01/2022 19:00
10770;35671;200;25/01/2022 19:21;25/01/2022 19:21;1;25/01/2022 19:21;NULL;25/01/2022 19:21;25/01/2022 19:21
10771;19302;257;25/01/2022 19:44;25/01/2022 19:44;1;25/01/2022 19:44;NULL;25/01/2022 19:44;25/01/2022 19:44
10772;36208;18;25/01/2022 19:53;25/01/2022 20:59;5;25/01/2022 19:53;NULL;25/01/2022 19:53;25/01/2022 20:59
10773;12777;4;25/01/2022 19:57;25/01/2022 22:09;5;25/01/2022 19:57;NULL;25/01/2022 19:57;25/01/2022 22:09
10774;30269;199;25/01/2022 19:58;25/01/2022 19:58;1;25/01/2022 19:58;NULL;25/01/2022 19:58;25/01/2022 19:58
10775;36562;18;25/01/2022 20:06;25/01/2022 22:22;3;25/01/2022 20:06;NULL;25/01/2022 20:06;25/01/2022 22:22
10776;36426;18;25/01/2022 20:06;25/01/2022 20:23;3;25/01/2022 20:06;NULL;25/01/2022 20:06;25/01/2022 20:23
10777;36381;18;25/01/2022 20:06;25/01/2022 20:06;1;25/01/2022 20:06;NULL;25/01/2022 20:06;25/01/2022 20:06
10778;36571;18;25/01/2022 20:26;25/01/2022 20:26;1;25/01/2022 20:26;NULL;25/01/2022 20:26;25/01/2022 20:26
10779;36572;18;25/01/2022 20:26;25/01/2022 21:14;4;25/01/2022 20:26;NULL;25/01/2022 20:26;25/01/2022 21:14
10780;32159;143;25/01/2022 20:33;25/01/2022 20:33;1;25/01/2022 20:33;NULL;25/01/2022 20:33;25/01/2022 20:33
10781;36567;18;25/01/2022 21:04;25/01/2022 21:04;1;25/01/2022 21:04;NULL;25/01/2022 21:04;25/01/2022 21:04
10782;36867;8;25/01/2022 21:18;25/01/2022 21:18;2;25/01/2022 21:18;NULL;25/01/2022 21:18;25/01/2022 21:18
10783;36743;51;25/01/2022 21:27;25/01/2022 21:27;1;25/01/2022 21:27;NULL;25/01/2022 21:27;25/01/2022 21:27
10784;36635;18;25/01/2022 21:49;25/01/2022 21:49;1;25/01/2022 21:49;NULL;25/01/2022 21:49;25/01/2022 21:49
10785;36865;18;25/01/2022 21:53;25/01/2022 21:54;2;25/01/2022 21:53;NULL;25/01/2022 21:53;25/01/2022 21:54
10786;36855;4;25/01/2022 22:06;25/01/2022 22:06;2;25/01/2022 22:06;NULL;25/01/2022 22:06;25/01/2022 22:06
10787;28023;97;25/01/2022 23:00;25/01/2022 23:00;2;25/01/2022 23:00;NULL;25/01/2022 23:00;25/01/2022 23:00
10788;34907;97;25/01/2022 23:01;25/01/2022 23:01;1;25/01/2022 23:01;NULL;25/01/2022 23:01;25/01/2022 23:01
10789;28023;4;26/01/2022 00:17;26/01/2022 01:38;5;26/01/2022 00:17;NULL;26/01/2022 00:17;26/01/2022 01:38
10790;25407;4;26/01/2022 00:18;26/01/2022 01:31;4;26/01/2022 00:18;NULL;26/01/2022 00:18;26/01/2022 01:31
10791;34907;4;26/01/2022 00:22;26/01/2022 01:38;2;26/01/2022 00:22;NULL;26/01/2022 00:22;26/01/2022 01:38
10792;2;819;26/01/2022 14:40;26/01/2022 14:40;1;26/01/2022 14:40;NULL;26/01/2022 14:40;26/01/2022 14:40
10793;23;819;26/01/2022 15:54;26/01/2022 16:09;5;26/01/2022 15:54;NULL;26/01/2022 15:54;26/01/2022 16:09
10794;6367;380;26/01/2022 16:01;26/01/2022 19:48;3;26/01/2022 16:01;NULL;26/01/2022 16:01;26/01/2022 19:48
10795;34844;553;26/01/2022 16:58;26/01/2022 16:58;1;26/01/2022 16:58;NULL;26/01/2022 16:58;26/01/2022 16:58
10796;27871;1036;26/01/2022 17:04;26/01/2022 17:04;1;26/01/2022 17:04;NULL;26/01/2022 17:04;26/01/2022 17:04
10797;184;45;26/01/2022 17:31;26/01/2022 17:31;1;26/01/2022 17:31;NULL;26/01/2022 17:31;26/01/2022 17:31
10798;36889;194;26/01/2022 17:43;26/01/2022 17:43;1;26/01/2022 17:43;NULL;26/01/2022 17:43;26/01/2022 17:43
10799;24253;1036;26/01/2022 17:44;26/01/2022 17:44;1;26/01/2022 17:44;NULL;26/01/2022 17:44;26/01/2022 17:44
10800;27227;1036;26/01/2022 17:44;26/01/2022 17:48;2;26/01/2022 17:44;NULL;26/01/2022 17:44;26/01/2022 17:48
10801;34146;1036;26/01/2022 17:47;26/01/2022 18:45;3;26/01/2022 17:47;NULL;26/01/2022 17:47;26/01/2022 18:45
10802;32867;53;26/01/2022 18:02;26/01/2022 18:02;1;26/01/2022 18:02;NULL;26/01/2022 18:02;26/01/2022 18:02
10803;36783;2570;26/01/2022 18:14;26/01/2022 18:14;1;26/01/2022 18:14;NULL;26/01/2022 18:14;26/01/2022 18:14
10804;25168;1036;26/01/2022 18:22;26/01/2022 18:22;1;26/01/2022 18:22;NULL;26/01/2022 18:22;26/01/2022 18:22
10805;36766;580;26/01/2022 18:31;26/01/2022 18:31;1;26/01/2022 18:31;NULL;26/01/2022 18:31;26/01/2022 18:31
10806;31971;1414;26/01/2022 18:39;26/01/2022 18:39;1;26/01/2022 18:39;NULL;26/01/2022 18:39;26/01/2022 18:39
10807;27870;1036;26/01/2022 18:46;26/01/2022 18:46;1;26/01/2022 18:46;NULL;26/01/2022 18:46;26/01/2022 18:46
10808;36877;7047;26/01/2022 18:53;26/01/2022 18:53;1;26/01/2022 18:53;NULL;26/01/2022 18:53;26/01/2022 18:53
10809;36895;4;26/01/2022 19:28;26/01/2022 19:32;3;26/01/2022 19:28;NULL;26/01/2022 19:28;26/01/2022 19:32
10810;31397;18;26/01/2022 19:34;26/01/2022 19:34;1;26/01/2022 19:34;NULL;26/01/2022 19:34;26/01/2022 19:34
10811;7397;4;26/01/2022 19:37;26/01/2022 19:37;1;26/01/2022 19:37;NULL;26/01/2022 19:37;26/01/2022 19:37
10812;7370;380;26/01/2022 19:48;26/01/2022 19:48;1;26/01/2022 19:48;NULL;26/01/2022 19:48;26/01/2022 19:48
10813;19631;4;26/01/2022 21:38;26/01/2022 21:39;2;26/01/2022 21:38;NULL;26/01/2022 21:38;26/01/2022 21:39
10814;34546;380;26/01/2022 22:17;26/01/2022 22:18;2;26/01/2022 22:17;NULL;26/01/2022 22:17;26/01/2022 22:18
10815;24627;380;26/01/2022 22:19;26/01/2022 22:19;1;26/01/2022 22:19;NULL;26/01/2022 22:19;26/01/2022 22:19
10816;35661;87;26/01/2022 23:16;26/01/2022 23:16;1;26/01/2022 23:16;NULL;26/01/2022 23:16;26/01/2022 23:16
10817;6056;143;26/01/2022 23:42;26/01/2022 23:42;1;26/01/2022 23:42;NULL;26/01/2022 23:42;26/01/2022 23:42
10818;6624;380;27/01/2022 14:35;27/01/2022 14:35;1;27/01/2022 14:35;NULL;27/01/2022 14:35;27/01/2022 14:35
10819;23576;361;27/01/2022 16:51;27/01/2022 16:51;1;27/01/2022 16:51;NULL;27/01/2022 16:51;27/01/2022 16:51
10820;36921;18;27/01/2022 17:03;27/01/2022 17:03;1;27/01/2022 17:03;NULL;27/01/2022 17:03;27/01/2022 17:03
10821;26024;257;27/01/2022 17:17;27/01/2022 17:17;1;27/01/2022 17:17;NULL;27/01/2022 17:17;27/01/2022 17:17
